id,Account,month_code,amount,any_stop,any_v_nol,has_stop_id
190,Васильев Артем Александрович,202303,150220.0,False,False,False
190,Васильев Артем Александрович,202211,149080.0,False,False,False
190,Васильев Артем Александрович,202311,143580.0,False,False,False
190,Васильев Артем Александрович,202310,146475.0,False,False,False
190,Васильев Артем Александрович,202309,148815.0,False,False,False
190,Васильев Артем Александрович,202302,171260.0,False,False,False
190,Васильев Артем Александрович,202402,123810.0,False,False,False
190,Васильев Артем Александрович,202301,177595.0,False,False,False
190,Васильев Артем Александрович,202401,104025.0,False,False,False
193,Иванова Мария Сергеевна,202308,0.0,False,False,False
193,Иванова Мария Сергеевна,202304,0.0,False,False,False
193,Иванова Мария Сергеевна,202212,190280.0,False,False,False
193,Иванова Мария Сергеевна,202312,0.0,False,False,False
193,Иванова Мария Сергеевна,202307,0.0,False,False,False
193,Иванова Мария Сергеевна,202306,0.0,False,False,False
193,Иванова Мария Сергеевна,202305,0.0,False,False,False
193,Иванова Мария Сергеевна,202303,0.0,False,False,False
193,Иванова Мария Сергеевна,202211,164000.0,False,False,False
193,Иванова Мария Сергеевна,202311,0.0,False,False,False
193,Иванова Мария Сергеевна,202310,0.0,False,False,False
193,Иванова Мария Сергеевна,202309,0.0,False,False,False
193,Иванова Мария Сергеевна,202302,0.0,False,False,False
193,Иванова Мария Сергеевна,202402,0.0,False,False,False
193,Иванова Мария Сергеевна,202301,0.0,False,False,False
193,Иванова Мария Сергеевна,202401,0.0,False,False,False
196,Кузнецов Михаил Иванович,202308,43230.0,False,False,False
196,Кузнецов Михаил Иванович,202304,55470.0,False,False,False
196,Кузнецов Михаил Иванович,202212,48400.0,False,False,False
196,Кузнецов Михаил Иванович,202312,26540.0,False,False,False
196,Кузнецов Михаил Иванович,202307,43230.0,False,False,False
196,Кузнецов Михаил Иванович,202306,43230.0,False,False,False
196,Кузнецов Михаил Иванович,202305,53780.0,False,False,False
196,Кузнецов Михаил Иванович,202303,54625.0,False,False,False
196,Кузнецов Михаил Иванович,202211,53400.0,False,False,False
196,Кузнецов Михаил Иванович,202311,26540.0,False,False,False
196,Кузнецов Михаил Иванович,202310,55470.0,False,False,False
196,Кузнецов Михаил Иванович,202309,44075.0,False,False,False
196,Кузнецов Михаил Иванович,202302,49350.0,False,False,False
196,Кузнецов Михаил Иванович,202402,0.0,False,False,False
196,Кузнецов Михаил Иванович,202301,0.0,False,False,False
196,Кузнецов Михаил Иванович,202401,0.0,False,False,False
199,Кузнецов Михаил Иванович,202308,8935.0,False,False,True
199,Кузнецов Михаил Иванович,202304,53730.0,False,False,True
199,Кузнецов Михаил Иванович,202212,68120.0,False,False,True
199,Кузнецов Михаил Иванович,202312,0.0,False,False,True
199,Кузнецов Михаил Иванович,202307,8935.0,False,False,True
199,Кузнецов Михаил Иванович,202306,8935.0,False,False,True
199,Кузнецов Михаил Иванович,202305,8935.0,False,False,True
199,Кузнецов Михаил Иванович,202303,53620.0,False,False,True
199,Кузнецов Михаил Иванович,202211,25050.0,False,False,True
199,Кузнецов Михаил Иванович,202311,0.0,True,False,True
199,Кузнецов Михаил Иванович,202310,47895.0,False,False,True
199,Кузнецов Михаил Иванович,202309,50490.0,False,False,True
199,Кузнецов Михаил Иванович,202302,46470.0,False,False,True
199,Кузнецов Михаил Иванович,202402,0.0,False,False,True
199,Кузнецов Михаил Иванович,202301,51470.0,False,False,True
199,Кузнецов Михаил Иванович,202401,0.0,False,False,True
211,Васильев Артем Александрович,202308,135000.0,False,False,False
211,Васильев Артем Александрович,202304,0.0,False,True,False
211,Васильев Артем Александрович,202212,0.0,False,False,False
211,Васильев Артем Александрович,202312,186750.0,False,False,False
211,Васильев Артем Александрович,202307,180000.0,False,True,False
211,Васильев Артем Александрович,202306,75000.0,False,False,False
211,Васильев Артем Александрович,202305,54111.0,False,False,False
211,Васильев Артем Александрович,202303,0.0,False,False,False
211,Васильев Артем Александрович,202211,0.0,False,False,False
211,Васильев Артем Александрович,202311,186750.0,False,False,False
211,Васильев Артем Александрович,202310,186750.0,False,False,False
211,Васильев Артем Александрович,202309,238500.0,False,False,False
211,Васильев Артем Александрович,202302,171046.75,False,False,False
211,Васильев Артем Александрович,202402,186750.0,False,False,False
211,Васильев Артем Александрович,202301,0.0,False,False,False
211,Васильев Артем Александрович,202401,186750.0,False,False,False
228,Васильев Артем Александрович,202308,33885.0,False,False,False
228,Васильев Артем Александрович,202304,33885.0,False,False,False
228,Васильев Артем Александрович,202212,28200.0,False,False,False
228,Васильев Артем Александрович,202312,33885.0,False,False,False
228,Васильев Артем Александрович,202307,33885.0,False,False,False
228,Васильев Артем Александрович,202306,33885.0,False,False,False
228,Васильев Артем Александрович,202305,33885.0,False,False,False
228,Васильев Артем Александрович,202303,33885.0,False,False,False
228,Васильев Артем Александрович,202211,28200.0,False,False,False
228,Васильев Артем Александрович,202311,33885.0,False,False,False
228,Васильев Артем Александрович,202310,33885.0,False,False,False
228,Васильев Артем Александрович,202309,33885.0,False,False,False
228,Васильев Артем Александрович,202302,33885.0,False,False,False
228,Васильев Артем Александрович,202402,43400.0,False,False,False
228,Васильев Артем Александрович,202301,33885.0,False,False,False
228,Васильев Артем Александрович,202401,43400.0,False,False,False
230,Соколова Анастасия Викторовна,202308,0.0,False,False,False
230,Соколова Анастасия Викторовна,202304,0.0,False,False,False
230,Соколова Анастасия Викторовна,202212,62225.0,False,False,False
230,Соколова Анастасия Викторовна,202312,0.0,False,False,False
230,Соколова Анастасия Викторовна,202307,0.0,False,False,False
230,Соколова Анастасия Викторовна,202306,0.0,False,False,False
230,Соколова Анастасия Викторовна,202305,0.0,False,False,False
230,Соколова Анастасия Викторовна,202303,0.0,False,False,False
230,Соколова Анастасия Викторовна,202211,58070.0,False,False,False
